,fname,class,class_id,path
5542,0014882,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014882
5543,0014883,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0014883
5544,0014884,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014884
5545,0014892,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0014892
5546,0014896,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0014896
5547,0014898,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014898
5548,0014902,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014902
5549,0014906,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014906
5550,0014907,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0014907
5551,0014909,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0014909
5552,0014912,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0014912
5553,0014915,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0014915
5554,0014916,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014916
5555,0014917,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014917
5556,0014920,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0014920
5557,0014921,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014921
5558,0014925,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014925
5559,0014926,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014926
5560,0014929,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014929
5561,0014930,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0014930
5562,0014932,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0014932
5563,0014938,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014938
5564,0014943,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014943
5565,0014949,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014949
5566,0014952,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0014952
5567,0014963,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014963
5568,0014964,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0014964
5569,0014965,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014965
5570,0014966,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0014966
5571,0014969,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0014969
5572,0014970,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0014970
5573,0014971,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0014971
5574,0014984,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0014984
5575,0014995,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0014995
5576,0014997,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0014997
5577,0014999,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0014999
5578,0015016,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0015016
5579,0015018,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015018
5580,0015020,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0015020
5581,0015023,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015023
5582,0015027,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0015027
5583,0015028,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0015028
5584,0015031,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015031
5585,0015043,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015043
5586,0015050,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015050
5587,0015052,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015052
5588,0015053,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015053
5589,0015055,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015055
5590,0015056,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015056
5591,0015058,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015058
5592,0015059,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015059
5593,0015061,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015061
5594,0015063,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015063
5595,0015064,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015064
5596,0015069,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015069
5597,0015082,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015082
5598,0015083,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0015083
5599,0015086,C02,1,/home/hddraid/shared_data/ohsumed-all/C02/0015086
5600,0015089,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015089
5601,0015098,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015098
5602,0015099,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015099
5603,0015102,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015102
5604,0015103,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015103
5605,0015106,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015106
5606,0015107,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015107
5607,0015114,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015114
5608,0015115,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015115
5609,0015116,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015116
5610,0015117,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015117
5611,0015118,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015118
5612,0015119,C07,6,/home/hddraid/shared_data/ohsumed-all/C07/0015119
5613,0015124,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015124
5614,0015138,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0015138
5615,0015141,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015141
5616,0015144,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015144
5617,0015145,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015145
5618,0015147,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015147
5619,0015152,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015152
5620,0015153,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015153
5621,0015158,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015158
5622,0015162,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015162
5623,0015169,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015169
5624,0015176,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015176
5625,0015177,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015177
5626,0015182,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015182
5627,0015185,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015185
5628,0015189,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015189
5629,0015192,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0015192
5630,0015196,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015196
5631,0015198,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015198
5632,0015199,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015199
5633,0015201,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015201
5634,0015202,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015202
5635,0015203,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015203
5636,0015204,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015204
5637,0015208,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015208
5638,0015210,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0015210
5639,0015211,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015211
5640,0015212,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015212
5641,0015216,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015216
5642,0015227,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015227
5643,0015230,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015230
5644,0015232,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015232
5645,0015234,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015234
5646,0015237,C02,1,/home/hddraid/shared_data/ohsumed-all/C02/0015237
5647,0015240,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015240
5648,0015241,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015241
5649,0015242,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015242
5650,0015244,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0015244
5651,0015246,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015246
5652,0015247,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015247
5653,0015248,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015248
5654,0015250,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015250
5655,0015256,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015256
5656,0015258,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015258
5657,0015259,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015259
5658,0015260,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015260
5659,0015263,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015263
5660,0015266,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015266
5661,0015274,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015274
5662,0015277,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015277
5663,0015278,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015278
5664,0015283,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015283
5665,0015285,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015285
5666,0015288,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015288
5667,0015293,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015293
5668,0015295,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015295
5669,0015296,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015296
5670,0015297,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015297
5671,0015299,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015299
5672,0015300,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015300
5673,0015305,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015305
5674,0015306,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015306
5675,0015308,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015308
5676,0015310,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015310
5677,0015312,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015312
5678,0015317,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015317
5679,0015321,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015321
5680,0015322,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015322
5681,0015323,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015323
5682,0015325,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015325
5683,0015327,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015327
5684,0015328,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015328
5685,0015329,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015329
5686,0015331,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015331
5687,0015332,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015332
5688,0015333,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015333
5689,0015334,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015334
5690,0015340,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015340
5691,0015342,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015342
5692,0015345,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015345
5693,0015352,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015352
5694,0015354,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015354
5695,0015355,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015355
5696,0015356,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015356
5697,0015357,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015357
5698,0015359,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015359
5699,0015360,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015360
5700,0015361,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0015361
5701,0015363,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015363
5702,0015364,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015364
5703,0015365,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015365
5704,0015375,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015375
5705,0015376,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015376
5706,0015377,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015377
5707,0015378,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015378
5708,0015379,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015379
5709,0015381,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015381
5710,0015384,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015384
5711,0015388,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015388
5712,0015389,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015389
5713,0015392,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015392
5714,0015393,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015393
5715,0015396,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015396
5716,0015399,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015399
5717,0015405,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015405
5718,0015406,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015406
5719,0015407,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015407
5720,0015409,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015409
5721,0015411,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015411
5722,0015423,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015423
5723,0015430,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015430
5724,0015431,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015431
5725,0015433,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015433
5726,0015434,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015434
5727,0015435,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015435
5728,0015439,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015439
5729,0015442,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015442
5730,0015443,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015443
5731,0015444,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015444
5732,0015447,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015447
5733,0015450,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015450
5734,0015451,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015451
5735,0015454,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015454
5736,0015455,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015455
5737,0015459,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015459
5738,0015460,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015460
5739,0015461,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015461
5740,0015462,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015462
5741,0015464,C02,1,/home/hddraid/shared_data/ohsumed-all/C02/0015464
5742,0015465,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015465
5743,0015467,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015467
5744,0015468,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015468
5745,0015470,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015470
5746,0015477,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015477
5747,0015478,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015478
5748,0015479,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015479
5749,0015481,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015481
5750,0015485,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015485
5751,0015488,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015488
5752,0015490,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015490
5753,0015491,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015491
5754,0015494,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015494
5755,0015496,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015496
5756,0015497,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015497
5757,0015498,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015498
5758,0015499,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015499
5759,0015500,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015500
5760,0015501,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015501
5761,0015503,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015503
5762,0015512,C09,8,/home/hddraid/shared_data/ohsumed-all/C09/0015512
5763,0015513,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015513
5764,0015514,C01,0,/home/hddraid/shared_data/ohsumed-all/C01/0015514
5765,0015515,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015515
5766,0015516,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015516
5767,0015517,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015517
5768,0015520,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0015520
5769,0015522,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015522
5770,0015523,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015523
5771,0015525,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015525
5772,0015526,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015526
5773,0015527,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015527
5774,0015530,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015530
5775,0015531,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015531
5776,0015534,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015534
5777,0015535,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015535
5778,0015537,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015537
5779,0015539,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015539
5780,0015554,C16,15,/home/hddraid/shared_data/ohsumed-all/C16/0015554
5781,0015555,C11,10,/home/hddraid/shared_data/ohsumed-all/C11/0015555
5782,0015562,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015562
5783,0015568,C15,14,/home/hddraid/shared_data/ohsumed-all/C15/0015568
5784,0015569,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015569
5785,0015570,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015570
5786,0015579,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015579
5787,0015586,C03,2,/home/hddraid/shared_data/ohsumed-all/C03/0015586
5788,0015587,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015587
5789,0015588,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015588
5790,0015592,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015592
5791,0015595,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015595
5792,0015598,C05,4,/home/hddraid/shared_data/ohsumed-all/C05/0015598
5793,0015600,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015600
5794,0015601,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015601
5795,0015602,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015602
5796,0015605,C17,16,/home/hddraid/shared_data/ohsumed-all/C17/0015605
5797,0015607,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015607
5798,0015609,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015609
5799,0015611,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015611
5800,0015613,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015613
5801,0015614,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015614
5802,0015616,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015616
5803,0015617,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015617
5804,0015623,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015623
5805,0015624,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015624
5806,0015626,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015626
5807,0015630,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015630
5808,0015635,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015635
5809,0015636,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015636
5810,0015637,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015637
5811,0015640,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015640
5812,0015644,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015644
5813,0015646,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015646
5814,0015647,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015647
5815,0015648,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015648
5816,0015649,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015649
5817,0015650,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015650
5818,0015651,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015651
5819,0015652,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015652
5820,0015653,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015653
5821,0015655,C13,12,/home/hddraid/shared_data/ohsumed-all/C13/0015655
5822,0015656,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015656
5823,0015657,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015657
5824,0015658,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015658
5825,0015659,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015659
5826,0015660,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015660
5827,0015661,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015661
5828,0015662,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015662
5829,0015663,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015663
5830,0015664,C20,19,/home/hddraid/shared_data/ohsumed-all/C20/0015664
5831,0015665,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015665
5832,0015666,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015666
5833,0015667,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015667
5834,0015669,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015669
5835,0015670,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015670
5836,0015671,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015671
5837,0015675,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015675
5838,0015678,C12,11,/home/hddraid/shared_data/ohsumed-all/C12/0015678
5839,0015681,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015681
5840,0015683,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015683
5841,0015686,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015686
5842,0015690,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015690
5843,0015693,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015693
5844,0015697,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015697
5845,0015701,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015701
5846,0015702,C19,18,/home/hddraid/shared_data/ohsumed-all/C19/0015702
5847,0015707,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015707
5848,0015710,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015710
5849,0015711,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015711
5850,0015712,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015712
5851,0015721,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015721
5852,0015724,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015724
5853,0015725,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015725
5854,0015729,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015729
5855,0015730,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015730
5856,0015731,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015731
5857,0015732,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015732
5858,0015733,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015733
5859,0015737,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015737
5860,0015738,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015738
5861,0015740,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015740
5862,0015741,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015741
5863,0015742,C23,22,/home/hddraid/shared_data/ohsumed-all/C23/0015742
5864,0015744,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015744
5865,0015747,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015747
5866,0015748,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015748
5867,0015750,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015750
5868,0015752,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015752
5869,0015753,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015753
5870,0015758,C10,9,/home/hddraid/shared_data/ohsumed-all/C10/0015758
5871,0015760,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015760
5872,0015761,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015761
5873,0015762,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015762
5874,0015763,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015763
5875,0015764,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015764
5876,0015765,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015765
5877,0015767,C14,13,/home/hddraid/shared_data/ohsumed-all/C14/0015767
5878,0015769,C21,20,/home/hddraid/shared_data/ohsumed-all/C21/0015769
5879,0015770,C03,2,/home/hddraid/shared_data/ohsumed-all/C03/0015770
5880,0015774,C08,7,/home/hddraid/shared_data/ohsumed-all/C08/0015774
5881,0015779,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015779
5882,0015782,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015782
5883,0015783,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015783
5884,0015784,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015784
5885,0015786,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015786
5886,0015788,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015788
5887,0015792,C06,5,/home/hddraid/shared_data/ohsumed-all/C06/0015792
5888,0015795,C04,3,/home/hddraid/shared_data/ohsumed-all/C04/0015795
5889,0015797,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015797
5890,0015798,C18,17,/home/hddraid/shared_data/ohsumed-all/C18/0015798
